year_month,sku_id,factory_type,factory,product_category,product_series,labor_unit_price,sku_source,monthly_order_qty,monthly_delivery_qty,monthly_delivery_labor_value
2024-10-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,710,1000,2315.0
2025-02-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,2545,5891.675
2025-04-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,500,1157.5
2025-06-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,0,0.0
2023-07-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,490,250,578.75
2023-06-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,250,0,0.0
2023-11-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,1893,4382.295
2024-04-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,2696,6241.240000000001
2023-04-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,1198,2773.3700000000003
2025-03-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,705,1632.075
2024-11-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,600,1389.0
2024-05-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,504,1166.76
2023-08-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,490,1134.3500000000001
2024-02-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2023-12-01,SKU_000565,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,7,16.205000000000002
2022-05-01,SKU_000566,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,83,399,0.0
2022-06-01,SKU_000566,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,83,204.59500000000003
2023-02-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,800,0,0.0
2023-03-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,240,300,739.5
2022-05-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,78,1697,0.0
2023-06-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,695,1713.1750000000002
2022-06-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,278,192.27
2023-04-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,40,98.60000000000001
2023-07-01,SKU_000567,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,5,12.325000000000001
2022-05-01,SKU_000568,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,67,199,0.0
2022-06-01,SKU_000568,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,67,165.155
2023-03-01,SKU_000569,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,150,150,347.25
2023-02-01,SKU_000569,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,150,100,231.5
2023-01-01,SKU_000569,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,100,100,231.5
2022-12-01,SKU_000569,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,100,0,0.0
2023-04-01,SKU_000569,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,0,150,347.25
2024-12-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,830,580,1342.7
2022-08-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,630,430,995.45
2025-03-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,360,200,463.0
2025-04-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,160,370.40000000000003
2025-06-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,80,0,0.0
2023-03-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,80,0,0.0
2023-04-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,30,80,185.20000000000002
2025-01-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,250,578.75
2022-09-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,0,200,463.0
2025-05-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,462.99999999999994
2023-06-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,0,18,41.67
2023-07-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,0,7,16.205000000000002
2023-05-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_037,2.315,External Purchase,0,5,11.575000000000001
2024-11-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2025-02-01,SKU_000570,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2022-06-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,100,98,241.57
2022-05-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,98,199,0.0
2023-03-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,50,0,0.0
2023-02-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,30,0,0.0
2022-08-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,100,246.5
2023-06-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,80,197.20000000000002
2022-07-01,SKU_000571,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,0,0.0
2022-05-01,SKU_000572,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,93,195,0.0
2022-06-01,SKU_000572,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,93,229.245
2022-05-01,SKU_000573,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,93,199,0.0
2022-06-01,SKU_000573,External,Factory_025,K-Gold & Platinum,Series_037,2.465,External Purchase,0,93,229.245
2022-05-01,SKU_000574,External,Factory_025,K-Gold & Platinum,Series_037,2.565,External Purchase,84,399,0.0
2022-06-01,SKU_000574,External,Factory_025,K-Gold & Platinum,Series_037,2.565,External Purchase,0,84,215.46
2022-05-01,SKU_000575,External,Factory_025,K-Gold & Platinum,Series_037,2.565,External Purchase,92,1699,0.0
2022-06-01,SKU_000575,External,Factory_025,K-Gold & Platinum,Series_037,2.565,External Purchase,0,290,235.98000000000002
2023-10-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,850,1040,2652.0
2023-06-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,650,0,0.0
2022-08-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_037,2.5500000000000003,External Purchase,629,629,1603.95
2024-04-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,500,0,0.0
2024-01-01,SKU_000576,In-house,Factory_095,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,350,150,382.5
2023-03-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_037,2.5500000000000003,External Purchase,340,200,510.0
2023-09-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,240,0,0.0
2023-02-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_037,2.5500000000000003,External Purchase,200,100,255.0
2023-07-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,150,650,1657.5
2024-04-01,SKU_000576,In-house,Factory_095,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,136,136,346.8
2023-04-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_037,2.5500000000000003,External Purchase,100,340,867.0
2023-08-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,100,250,637.5
2023-11-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,100,50,127.5
2023-01-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_037,2.5500000000000003,External Purchase,100,0,0.0
2024-05-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,0,500,1275.0
2024-02-01,SKU_000576,In-house,Factory_095,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,0,200,510.0
2023-12-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,0,100,255.0
2023-05-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_037,2.5500000000000003,External Purchase,0,100,255.0
2023-05-01,SKU_000576,External,Factory_025,K-Gold & Platinum,Series_002,2.5500000000000003,External Purchase,0,0,0.0
2022-11-01,SKU_000577,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,476,0,0.0
2023-03-01,SKU_000577,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,331,422,1055.0
2023-02-01,SKU_000577,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,300,20,50.0
2023-07-01,SKU_000577,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,280,0,0.0
2022-12-01,SKU_000577,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,0,456,1140.0
2023-09-01,SKU_000577,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,0,211,527.5
2023-05-01,SKU_000577,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,0,189,472.5
2023-08-01,SKU_000577,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,0,69,172.5
2023-04-01,SKU_000577,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,0,20,50.0
2022-11-01,SKU_000578,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,986,0,0.0
2023-06-01,SKU_000578,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,800,0,0.0
2023-03-01,SKU_000578,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,606,710,1775.0
2023-02-01,SKU_000578,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,496,169,422.5
2022-12-01,SKU_000578,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,0,771,1927.5
2023-09-01,SKU_000578,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,0,556,1390.0
2023-05-01,SKU_000578,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,0,345,862.5
2023-08-01,SKU_000578,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,0,234,585.0
2023-04-01,SKU_000578,External,Factory_097,K-Gold & Platinum,Series_002,2.5,External Purchase,0,93,232.5
2023-10-01,SKU_000578,External,Factory_061,K-Gold & Platinum,Series_002,2.5,External Purchase,0,10,25.0
2024-12-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,5500,2400,6156.0
2025-03-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,3700,1700,4360.5
2024-01-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,2999,500,1282.5
2023-07-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,2993,0,0.0
2024-04-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,2800,1003,2572.695
2024-10-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,2650,1500,3847.5
2024-09-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,2300,800,2052.0
2025-04-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,1300,976,2503.4400000000005
2025-01-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,1230,3503,8985.195
2024-07-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,1200,500,1282.5
2025-02-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,1000,1827,4686.255
2024-08-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,1000,1700,4360.5
2024-11-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,500,1950,5001.75
2024-03-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,500,1097,2813.8050000000003
2023-11-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,500,0,0.0
2025-06-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,400,206,528.39
2025-05-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,3318,8510.670000000002
2024-05-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,2200,5643.0
2023-09-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,2093,5368.545
2024-06-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,1100,2821.5
2024-02-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,899,2305.935
2023-10-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,700,1795.5
2023-08-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,200,513.0
2023-12-01,SKU_000579,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,0,0.0
2023-10-01,SKU_000580,External,Factory_034,K-Gold & Platinum,Series_002,4.5,External Purchase,500,500,2250.0
2023-10-01,SKU_000581,External,Factory_034,K-Gold & Platinum,Series_002,4.0,External Purchase,500,500,2000.0
2023-09-01,SKU_000582,External,Factory_121,K-Gold & Platinum,Series_002,3.0,External Purchase,1,1,3.0
2023-12-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,1500,100,256.5
2024-07-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,340,50,128.25
2024-04-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,200,500,1282.5
2024-01-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,100,500,1282.5
2024-03-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,500,1282.5
2024-05-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,200,513.0
2024-09-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,200,513.0
2024-08-01,SKU_000583,External,Factory_025,K-Gold & Platinum,Series_002,2.565,External Purchase,0,90,230.85000000000002
2023-12-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,600,220,617.1
2024-07-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,470,0,0.0
2024-03-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,250,0,0.0
2024-06-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,100,65,182.32500000000002
2024-09-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,470,1318.3500000000001
2024-01-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,380,1065.9
2024-04-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,250,701.25
2024-08-01,SKU_000584,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,35,98.17500000000001
2024-07-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,1300,802,2249.61
2023-12-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,1300,300,841.5
2024-10-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,1220,0,0.0
2024-09-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,930,0,0.0
2024-04-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,670,3,8.415000000000001
2025-04-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,620,400,1122.0
2025-01-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,610,0,0.0
2024-01-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,500,1000,2805.0
2025-05-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,500,617,1730.685
2025-02-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,500,610,1711.0500000000002
2025-06-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,500,503,1410.915
2025-03-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,400,500,1402.5
2024-05-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,250,670,1879.3500000000001
2024-11-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,1650,4628.25
2024-08-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,500,1402.5
2024-12-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,500,1402.5
2024-03-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,497,1394.085
2024-06-01,SKU_000585,External,Factory_025,K-Gold & Platinum,Series_002,2.805,External Purchase,0,248,695.64
2024-04-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,1049,120,277.8
2023-12-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,998,0,0.0
2024-03-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,420,0,0.0
2025-04-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,210,200,463.0
2025-02-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,0,0.0
2024-05-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,1149,2659.935
2024-01-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,998,2310.3700000000003
2025-05-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,210,486.15000000000003
2024-08-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2024-02-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2025-03-01,SKU_000586,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2023-12-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,1000,0,0.0
2024-04-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,0,0.0
2024-11-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,0,0.0
2025-06-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,180,70,162.05
2024-12-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,200,463.0
2025-05-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,70,60,138.9
2025-04-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,60,0,0.0
2024-01-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,1000,2315.0
2024-05-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,500,1157.5
2025-01-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2025-02-01,SKU_000587,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,50,115.75
2023-12-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,1000,0,0.0
2024-04-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,900,400,926.0
2024-03-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,750,0,0.0
2024-12-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,1000,2315.0
2024-11-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,0,0.0
2025-06-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,470,150,347.25
2025-01-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,0,0.0
2025-04-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,260,200,463.0
2025-02-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,400,926.0
2024-07-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,200,463.0
2025-05-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,260,601.9
2024-01-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,1000,2315.0
2024-05-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,750,1736.25
2024-06-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,500,1157.5
2024-02-01,SKU_000588,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2024-04-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,0,0.0
2025-06-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,0,0.0
2023-12-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2025-04-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,350,370,856.5500000000001
2024-01-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,200,463.0
2025-03-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,100,231.5
2024-11-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,0,0.0
2024-12-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,250,550,1273.25
2024-03-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,300,694.5
2025-02-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2024-07-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,50,115.75
2024-05-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,650,1504.75
2025-05-01,SKU_000589,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,280,648.2
2023-12-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-04-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,260,0,0.0
2024-07-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,170,180,416.70000000000005
2024-12-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,300,694.5
2025-06-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,50,115.75
2024-11-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,0,0.0
2025-01-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,0,0.0
2024-03-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,0,0.0
2025-05-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,0,0.0
2024-06-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,30,0,0.0
2024-05-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,310,717.6500000000001
2024-01-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2025-02-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,150,347.25
2024-08-01,SKU_000590,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,20,46.300000000000004
2023-12-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-11-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,150,0,0.0
2024-04-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2025-02-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2025-06-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2024-12-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,200,463.0
2024-01-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2024-05-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2025-03-01,SKU_000591,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2023-12-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-04-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,160,0,0.0
2024-01-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,200,463.0
2024-07-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,100,231.5
2024-11-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2025-02-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2024-12-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,150,347.25
2025-04-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,30,0,0.0
2025-06-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,30,0,0.0
